    2.10827720021855,    2.85456200815472,    2.40266834825762,    2.18561907799457,    2.19941881518482
    1.97675303942279,    3.14276535659165,    1.90512245161809,    2.05515155267541,    2.08546160157351
    2.42010400384775,    2.46639042056477,    2.68287236745911,    3.21152566838199,    2.81236816999409
    2.04626471081080,    2.07255045260099,    5.17722822591732,    4.70737281260599,    4.39910842141895
    3.37331197604078,    3.35161765546317,    3.33070682182327,    3.63037014108087,    3.30361864706042
    2.60021059693675,    2.60643554273220,    2.61243569433379,    2.61821916932825,    2.62379379217669
    4.04520420739409,    4.07574876956960,    4.04582557549528,    4.00044967907681,    3.95612696135077
    3.09288666805551,    2.73879683538477,    2.72944528974919,    2.73063309956503,    4.27321728971353
    3.89016221141716,    3.84980214080482,    3.53177278483583,    3.75610937599746,    3.73664514783938
    2.75155676431838,    2.78802721749694,    2.43574239482132,    2.49487201800052,    2.69482300642442
    3.04007033741267,    3.03035542856284,    3.02104475390921,    3.01207219807026,    3.00342373819855
    2.89702013781299,    2.89255653190479,    2.81797089926878,    2.79347081989265,    2.87672374283245
    2.73125151615785,    2.74187615484943,    2.74330772531022,    2.91444135150991,    2.62154550738919
    3.25202561386370,    3.23465393909061,    3.21796517042528,    3.20188105763843,    3.18637787845204
    3.00083513820441,    3.21895162204593,    3.21702544916628,    3.20147754122286,    3.18600660301347
    2.67459016896788,    2.67813583250282,    2.68154698043709,    2.68483471681735,    3.08625814335755
    2.56783394584655,    2.39744363119829,    2.21340439620598,    2.57482701149029,    4.15718452907197
    2.26718457596632,    1.57911101961354,    2.25458165418644,    2.24040721323077,    2.32227432295246
    2.43616325032357,    3.44172142515327,    3.03918514279821,    2.52211521016563,    2.51631841684954
    2.70113857962871,    2.70413999914966,    2.00967898220246,    2.66663407779388,    2.70979015424819
    1.34343967141330,    1.39597594761796,    1.68997491070822,    1.39000911047984,    1.52572676812614
    3.51659488673645,    3.44287370842964,    3.41705130134746,    3.29206125861837,    3.33895270748846
    3.14944301667312,    3.26989378522649,    3.16788819202797,    2.89035235981275,    3.26247909103915
    2.88467094839393,    2.98642682126753,    2.98260248094363,    4.38833109817563,    3.09400574497942
    2.14135419479219,    2.46823545706949,    2.12979665567113,    2.34699378987429,    2.03358503728907
    4.14435524310353,    4.06683863353265,    3.77938123338040,    3.53359489392215,    3.65854447175473
    2.28231189154522,    2.30427541419827,    2.32133704678902,    2.53908761170125,    3.11961695117528
    3.04553450523946,    5.20445413856656,    3.60020556259783,    3.03374940648092,    3.00874979931506
    2.32108516798538,    2.33738968858453,    3.00316931614020,    2.13195290158990,    2.16603359121745
    2.05002574429197,    2.07611799035992,    1.86478062484187,    1.82140752447151,    2.13673975097408
    2.93450429569535,    2.71064166531262,    2.85785541605248,    2.91523816878185,    2.91226966383599
    2.84205120173576,    2.29606154991520,    2.29755351414932,    2.31415856370344,    2.33069389216560
    2.78568617518492,    2.75794033843305,    2.75752097311133,    2.73601479462619,    2.65229369623379
    2.92467611333748,    2.90423202388456,    2.96102988907003,    2.83971539720682,    2.92162024067891
    2.11425080370884,    2.13796603151549,    2.95509601484771,    3.60515475309609,    4.03938678863171
    2.98576463553986,    2.95870434169980,    3.22158131689503,    3.09963503935107,    2.94375535243630
    2.85496520937886,    2.55623624092751,    2.68232575502962,    2.79160490385656,    2.52617521896518
    2.79137260731410,    2.79069427653262,    2.79004043928626,    2.78941021368240,    2.78880274713518
    3.33297045848605,    3.31273603758751,    3.29322950578600,    3.27442734299229,    3.25630420719473
    2.84383285284833,    2.87425952191979,    2.87176516455541,    2.85725247190613,    2.86230826496060
    2.80586402026955,    2.80496756002676,    2.80380901382762,    2.41286020237077,    2.71077287148292
    3.64333629222310,    3.55154813471774,    0.94471890528519,    0.78569640853606,    0.54849633930356
    4.64304778306079,    3.64749392637796,    3.59161633045690,    3.56119266383989,    4.75648963819521
    4.25336902621293,    3.94758658614993,    4.06744554706504,    3.91014973568176,    3.98140078579731
    2.70112109156193,    3.01793287925734,    2.12663908876039,    2.62982775826636,    2.63388785850947
    2.64773755672233,    2.65224621311644,    2.65659205284810,    3.00795125112618,    2.72955331000065
    3.73664493262990,    3.70182906059653,    3.66827020246344,    3.63592334387690,    3.60474472169162
    2.84665415847196,    2.84658947755748,    2.84400902093558,    3.14339133215202,    2.98522408182066
    2.71400863582569,    2.71612407365148,    2.71816314565508,    2.88479132413890,    2.94479380965685
    2.41968735570350,    2.43243089864731,    2.44471460685585,    2.45655474805446,    2.58638298353391
    0.74493469981877,    0.23160934303719,    0.86126165143349,    0.95512823088517,    1.02163899220360
    2.78708066545508,    2.84546518814608,    2.77582714125723,    2.91215860323283,    2.86130292941413
    2.81637571794026,    2.36223433579348,    2.47978909253315,    2.69210367887984,    3.22869390007459
    2.97684885193476,    2.95410289242642,    3.09666371484997,    2.87894689990857,    2.86842981043846
    2.77099320065998,    2.77105081891715,    2.77110635643572,    2.77115988835636,    2.77121148710618
    1.75646438687232,    3.04198513013838,    1.88754905710739,    1.73060295939630,    1.68830471228275
    3.24416503701582,    3.24864846529739,    3.19470706278747,    3.17819021565466,    3.16349787448274
    2.79984766947940,    2.79621848197954,    2.55027622441919,    2.54624681686404,    2.78400313259274
    2.50985087534861,    2.34188844591963,    2.06032600696050,    2.48039510434285,    2.50771103314930
    3.16689340754814,    3.15301761043749,    2.96341067310380,    3.06630033542964,    3.11113454408719
    2.73390206448085,    2.72833403866772,    2.72968790695221,    2.73122856726631,    2.04816703024400
    2.57539612950883,    2.81696106161764,    2.83215403606171,    2.83059798651440,    2.64103420309685
    2.69163920294982,    2.69456241397940,    2.69738012431218,    2.70009608315391,    1.96867157370060
    2.43687383067438,    2.44903434038144,    2.46071980082679,    2.56841160495366,    2.83756916718341
    3.15586629675512,    3.68549206184538,    3.39654222532509,    3.12439597751616,    3.10372887795973
    2.76653969969363,    2.82501439101601,    2.77465744049159,    2.76744365875200,    2.76737910452207
